HospitalID,HospitalName,State,City,Type,Beds,ICU_Beds,Ventilators,DoctorID,DoctorName,Specialization,ExperienceYears
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D0298,Dr_Name_298,Pulmonologist,19
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D0386,Dr_Name_386,Orthopedic Surgeon,19
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D0417,Dr_Name_417,Cardiologist,29
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D0597,Dr_Name_597,Neurologist,8
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D0768,Dr_Name_768,Pediatrician,4
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D0906,Dr_Name_906,Neurologist,18
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D1216,Dr_Name_1216,Pulmonologist,2
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D1481,Dr_Name_1481,Pulmonologist,18
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D1483,Dr_Name_1483,General Physician,17
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D1498,Dr_Name_1498,Oncologist,3
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D1504,Dr_Name_1504,Pediatrician,16
H025,Hospital_25,Maharashtra,New Delhi,Government,733,114,94,D1786,Dr_Name_1786,General Physician,20
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D0069,Dr_Name_69,Cardiologist,7
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D0352,Dr_Name_352,Pediatrician,22
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D0424,Dr_Name_424,General Physician,2
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D0432,Dr_Name_432,Cardiologist,29
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D0725,Dr_Name_725,Cardiologist,18
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D0978,Dr_Name_978,Gastroenterologist,16
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D1056,Dr_Name_1056,Pediatrician,8
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D1109,Dr_Name_1109,Cardiologist,7
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D1185,Dr_Name_1185,General Physician,24
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D1280,Dr_Name_1280,Neurologist,20
H026,Hospital_26,Tamil Nadu,New Delhi,Private,612,176,50,D1601,Dr_Name_1601,General Physician,4
H027,Hospital_27,Tamil Nadu,Kochi,Private,901,10,38,D0071,Dr_Name_71,Pulmonologist,29
H027,Hospital_27,Tamil Nadu,Kochi,Private,901,10,38,D0327,Dr_Name_327,Oncologist,26
H027,Hospital_27,Tamil Nadu,Kochi,Private,901,10,38,D0743,Dr_Name_743,General Physician,29
H027,Hospital_27,Tamil Nadu,Kochi,Private,901,10,38,D0773,Dr_Name_773,Gastroenterologist,6
H027,Hospital_27,Tamil Nadu,Kochi,Private,901,10,38,D0782,Dr_Name_782,Oncologist,22
H027,Hospital_27,Tamil Nadu,Kochi,Private,901,10,38,D1230,Dr_Name_1230,Oncologist,20
H027,Hospital_27,Tamil Nadu,Kochi,Private,901,10,38,D1366,Dr_Name_1366,Oncologist,23
H027,Hospital_27,Tamil Nadu,Kochi,Private,901,10,38,D1764,Dr_Name_1764,Cardiologist,20
H028,Hospital_28,Delhi,Chennai,Government,1219,140,82,D0612,Dr_Name_612,Pulmonologist,26
H028,Hospital_28,Delhi,Chennai,Government,1219,140,82,D1003,Dr_Name_1003,Gastroenterologist,12
H028,Hospital_28,Delhi,Chennai,Government,1219,140,82,D1035,Dr_Name_1035,Oncologist,8
H028,Hospital_28,Delhi,Chennai,Government,1219,140,82,D1631,Dr_Name_1631,Pulmonologist,9
H028,Hospital_28,Delhi,Chennai,Government,1219,140,82,D1670,Dr_Name_1670,Pulmonologist,13
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0106,Dr_Name_106,Oncologist,19
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0161,Dr_Name_161,Pediatrician,9
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0189,Dr_Name_189,Gastroenterologist,2
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0263,Dr_Name_263,Gastroenterologist,13
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0304,Dr_Name_304,Orthopedic Surgeon,12
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0353,Dr_Name_353,Pediatrician,9
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0489,Dr_Name_489,Oncologist,15
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0589,Dr_Name_589,Neurologist,10
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0711,Dr_Name_711,Cardiologist,11
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0716,Dr_Name_716,General Physician,11
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0727,Dr_Name_727,Orthopedic Surgeon,4
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D0734,Dr_Name_734,Cardiologist,16
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D1057,Dr_Name_1057,Orthopedic Surgeon,25
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D1072,Dr_Name_1072,Neurologist,21
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D1625,Dr_Name_1625,General Physician,14
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D1759,Dr_Name_1759,Orthopedic Surgeon,5
H029,Hospital_29,Uttar Pradesh,Hyderabad,Private,1241,101,49,D1762,Dr_Name_1762,Pediatrician,20
H030,Hospital_30,Maharashtra,Kochi,Government,659,199,77,D0192,Dr_Name_192,General Physician,29
H030,Hospital_30,Maharashtra,Kochi,Government,659,199,77,D1385,Dr_Name_1385,Cardiologist,1
H030,Hospital_30,Maharashtra,Kochi,Government,659,199,77,D1410,Dr_Name_1410,General Physician,23
H030,Hospital_30,Maharashtra,Kochi,Government,659,199,77,D1421,Dr_Name_1421,General Physician,1
H030,Hospital_30,Maharashtra,Kochi,Government,659,199,77,D1782,Dr_Name_1782,Neurologist,29
H030,Hospital_30,Maharashtra,Kochi,Government,659,199,77,D1878,Dr_Name_1878,Neurologist,3
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D0102,Dr_Name_102,Pediatrician,2
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D0329,Dr_Name_329,General Physician,16
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D0654,Dr_Name_654,Pulmonologist,1
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D1014,Dr_Name_1014,Cardiologist,7
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D1121,Dr_Name_1121,Orthopedic Surgeon,7
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D1394,Dr_Name_1394,Orthopedic Surgeon,26
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D1515,Dr_Name_1515,Pediatrician,3
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D1528,Dr_Name_1528,Neurologist,16
H031,Hospital_31,Kerala,Chennai,Private,587,122,30,D1961,Dr_Name_1961,Cardiologist,5
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D0187,Dr_Name_187,Gastroenterologist,11
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D0214,Dr_Name_214,General Physician,1
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D0221,Dr_Name_221,Gastroenterologist,14
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D0242,Dr_Name_242,Pulmonologist,29
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D0426,Dr_Name_426,Gastroenterologist,16
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D0738,Dr_Name_738,Cardiologist,10
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D0822,Dr_Name_822,General Physician,15
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D0917,Dr_Name_917,Oncologist,8
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D1345,Dr_Name_1345,Oncologist,16
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D1427,Dr_Name_1427,Gastroenterologist,15
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D1510,Dr_Name_1510,Oncologist,17
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D1714,Dr_Name_1714,General Physician,23
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D1715,Dr_Name_1715,Oncologist,14
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D1732,Dr_Name_1732,Oncologist,28
H032,Hospital_32,Telangana,Mumbai,Government,1360,162,51,D1739,Dr_Name_1739,Orthopedic Surgeon,16
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D0028,Dr_Name_28,Gastroenterologist,18
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D0037,Dr_Name_37,Orthopedic Surgeon,2
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D0370,Dr_Name_370,Pulmonologist,5
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D0628,Dr_Name_628,Pulmonologist,1
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D0718,Dr_Name_718,Pulmonologist,16
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D0825,Dr_Name_825,Oncologist,22
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D0848,Dr_Name_848,Neurologist,20
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D1118,Dr_Name_1118,Cardiologist,22
H033,Hospital_33,Maharashtra,Mumbai,Private,996,65,125,D1485,Dr_Name_1485,Cardiologist,14
H034,Hospital_34,Delhi,Mumbai,Government,1395,170,60,D0317,Dr_Name_317,Pulmonologist,13
H034,Hospital_34,Delhi,Mumbai,Government,1395,170,60,D0479,Dr_Name_479,Pediatrician,22
H034,Hospital_34,Delhi,Mumbai,Government,1395,170,60,D1101,Dr_Name_1101,Orthopedic Surgeon,14
H034,Hospital_34,Delhi,Mumbai,Government,1395,170,60,D1224,Dr_Name_1224,Pulmonologist,26
H034,Hospital_34,Delhi,Mumbai,Government,1395,170,60,D1603,Dr_Name_1603,Orthopedic Surgeon,9
H034,Hospital_34,Delhi,Mumbai,Government,1395,170,60,D1632,Dr_Name_1632,Neurologist,23
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D0136,Dr_Name_136,Cardiologist,4
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D0238,Dr_Name_238,Oncologist,24
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D0388,Dr_Name_388,Orthopedic Surgeon,2
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D0931,Dr_Name_931,General Physician,7
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D1060,Dr_Name_1060,Neurologist,3
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D1172,Dr_Name_1172,Pulmonologist,10
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D1233,Dr_Name_1233,Gastroenterologist,9
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D1328,Dr_Name_1328,Gastroenterologist,29
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D1383,Dr_Name_1383,Orthopedic Surgeon,16
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D1462,Dr_Name_1462,General Physician,3
H035,Hospital_35,Tamil Nadu,Mumbai,Government,1312,175,98,D1930,Dr_Name_1930,Cardiologist,25
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D0068,Dr_Name_68,Gastroenterologist,23
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D0262,Dr_Name_262,Pulmonologist,25
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D0350,Dr_Name_350,Gastroenterologist,3
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D0371,Dr_Name_371,Pediatrician,6
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D1217,Dr_Name_1217,Oncologist,6
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D1261,Dr_Name_1261,Gastroenterologist,27
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D1348,Dr_Name_1348,General Physician,23
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D1391,Dr_Name_1391,Oncologist,12
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D1432,Dr_Name_1432,Gastroenterologist,13
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D1692,Dr_Name_1692,Neurologist,25
H036,Hospital_36,Kerala,Mumbai,Government,803,126,111,D1964,Dr_Name_1964,Orthopedic Surgeon,14
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0097,Dr_Name_97,Pulmonologist,9
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0278,Dr_Name_278,Pulmonologist,6
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0307,Dr_Name_307,General Physician,24
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0459,Dr_Name_459,Oncologist,21
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0512,Dr_Name_512,Orthopedic Surgeon,17
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0525,Dr_Name_525,Pediatrician,3
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0609,Dr_Name_609,Pulmonologist,15
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0691,Dr_Name_691,Oncologist,16
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0924,Dr_Name_924,General Physician,11
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0946,Dr_Name_946,Orthopedic Surgeon,23
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D0988,Dr_Name_988,Pediatrician,23
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D1054,Dr_Name_1054,Gastroenterologist,8
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D1197,Dr_Name_1197,Pulmonologist,3
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D1293,Dr_Name_1293,Gastroenterologist,3
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D1315,Dr_Name_1315,Cardiologist,3
H037,Hospital_37,Maharashtra,Chennai,Government,680,143,67,D1840,Dr_Name_1840,Cardiologist,14
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D0032,Dr_Name_32,Cardiologist,8
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D0047,Dr_Name_47,Oncologist,9
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D0077,Dr_Name_77,Orthopedic Surgeon,22
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D0141,Dr_Name_141,Oncologist,6
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D0602,Dr_Name_602,Oncologist,13
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D1080,Dr_Name_1080,Pulmonologist,10
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D1430,Dr_Name_1430,Oncologist,6
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D1680,Dr_Name_1680,Pulmonologist,27
H038,Hospital_38,Telangana,Chennai,Government,889,67,52,D1844,Dr_Name_1844,General Physician,24
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0015,Dr_Name_15,Oncologist,22
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0361,Dr_Name_361,Orthopedic Surgeon,15
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0387,Dr_Name_387,Pediatrician,4
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0464,Dr_Name_464,General Physician,25
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0487,Dr_Name_487,Pediatrician,9
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0530,Dr_Name_530,General Physician,8
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0662,Dr_Name_662,Pediatrician,21
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0669,Dr_Name_669,Pediatrician,18
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0731,Dr_Name_731,Gastroenterologist,26
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D0966,Dr_Name_966,Oncologist,23
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D1074,Dr_Name_1074,Gastroenterologist,20
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D1251,Dr_Name_1251,Pediatrician,8
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D1741,Dr_Name_1741,General Physician,10
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D1783,Dr_Name_1783,Pediatrician,4
H039,Hospital_39,Telangana,Bangalore,Private,960,53,65,D1947,Dr_Name_1947,Gastroenterologist,2
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0107,Dr_Name_107,Orthopedic Surgeon,26
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0296,Dr_Name_296,Gastroenterologist,15
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0356,Dr_Name_356,Gastroenterologist,5
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0379,Dr_Name_379,Neurologist,10
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0596,Dr_Name_596,General Physician,16
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0616,Dr_Name_616,Neurologist,19
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0624,Dr_Name_624,Orthopedic Surgeon,3
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0626,Dr_Name_626,Pulmonologist,3
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D0974,Dr_Name_974,Cardiologist,9
H040,Hospital_40,Karnataka,Noida,Private,346,182,85,D1554,Dr_Name_1554,Pediatrician,29
H041,Hospital_41,Karnataka,New Delhi,Private,1199,169,30,D0108,Dr_Name_108,Pediatrician,25
H041,Hospital_41,Karnataka,New Delhi,Private,1199,169,30,D0315,Dr_Name_315,Neurologist,24
H041,Hospital_41,Karnataka,New Delhi,Private,1199,169,30,D0832,Dr_Name_832,Oncologist,13
H041,Hospital_41,Karnataka,New Delhi,Private,1199,169,30,D0877,Dr_Name_877,General Physician,17
H041,Hospital_41,Karnataka,New Delhi,Private,1199,169,30,D0898,Dr_Name_898,General Physician,2
H041,Hospital_41,Karnataka,New Delhi,Private,1199,169,30,D0991,Dr_Name_991,Orthopedic Surgeon,17
H041,Hospital_41,Karnataka,New Delhi,Private,1199,169,30,D1954,Dr_Name_1954,General Physician,29
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D0023,Dr_Name_23,Cardiologist,29
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D0313,Dr_Name_313,Gastroenterologist,26
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D0385,Dr_Name_385,Oncologist,28
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D0982,Dr_Name_982,Pediatrician,8
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D1259,Dr_Name_1259,Gastroenterologist,6
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D1333,Dr_Name_1333,Pediatrician,20
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D1344,Dr_Name_1344,Gastroenterologist,11
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D1458,Dr_Name_1458,Gastroenterologist,13
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D1610,Dr_Name_1610,Pulmonologist,22
H042,Hospital_42,Gujarat,Ahmedabad,Government,253,182,40,D1612,Dr_Name_1612,Gastroenterologist,20
H043,Hospital_43,Delhi,Mumbai,Private,1096,70,5,D0070,Dr_Name_70,Pulmonologist,27
H043,Hospital_43,Delhi,Mumbai,Private,1096,70,5,D1069,Dr_Name_1069,Oncologist,20
H043,Hospital_43,Delhi,Mumbai,Private,1096,70,5,D1200,Dr_Name_1200,General Physician,24
H043,Hospital_43,Delhi,Mumbai,Private,1096,70,5,D1524,Dr_Name_1524,Gastroenterologist,15
H043,Hospital_43,Delhi,Mumbai,Private,1096,70,5,D1653,Dr_Name_1653,Oncologist,14
H044,Hospital_44,Uttar Pradesh,Hyderabad,Government,1209,56,12,D0398,Dr_Name_398,Pediatrician,19
H044,Hospital_44,Uttar Pradesh,Hyderabad,Government,1209,56,12,D0919,Dr_Name_919,Gastroenterologist,8
H044,Hospital_44,Uttar Pradesh,Hyderabad,Government,1209,56,12,D1043,Dr_Name_1043,Cardiologist,21
H044,Hospital_44,Uttar Pradesh,Hyderabad,Government,1209,56,12,D1198,Dr_Name_1198,General Physician,19
H044,Hospital_44,Uttar Pradesh,Hyderabad,Government,1209,56,12,D1373,Dr_Name_1373,Oncologist,23
H044,Hospital_44,Uttar Pradesh,Hyderabad,Government,1209,56,12,D1389,Dr_Name_1389,Gastroenterologist,11
H044,Hospital_44,Uttar Pradesh,Hyderabad,Government,1209,56,12,D1769,Dr_Name_1769,Pediatrician,22
H044,Hospital_44,Uttar Pradesh,Hyderabad,Government,1209,56,12,D1982,Dr_Name_1982,Pediatrician,13
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D0456,Dr_Name_456,Neurologist,3
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D0617,Dr_Name_617,Pediatrician,26
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D0641,Dr_Name_641,Cardiologist,21
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D0652,Dr_Name_652,Cardiologist,20
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D0824,Dr_Name_824,Cardiologist,8
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D0907,Dr_Name_907,Pediatrician,6
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D1011,Dr_Name_1011,Neurologist,18
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D1085,Dr_Name_1085,Pulmonologist,13
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D1898,Dr_Name_1898,Cardiologist,10
H045,Hospital_45,Maharashtra,Ahmedabad,Government,796,158,117,D1984,Dr_Name_1984,Neurologist,20
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0083,Dr_Name_83,Pediatrician,15
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0112,Dr_Name_112,Neurologist,27
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0244,Dr_Name_244,Neurologist,11
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0342,Dr_Name_342,Cardiologist,22
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0488,Dr_Name_488,Gastroenterologist,13
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0533,Dr_Name_533,Cardiologist,4
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0672,Dr_Name_672,Pulmonologist,25
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0796,Dr_Name_796,Pediatrician,10
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D0836,Dr_Name_836,General Physician,17
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D1116,Dr_Name_1116,Oncologist,23
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D1204,Dr_Name_1204,Oncologist,2
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D1340,Dr_Name_1340,Cardiologist,26
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D1750,Dr_Name_1750,Cardiologist,15
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D1807,Dr_Name_1807,Cardiologist,11
H046,Hospital_46,Maharashtra,Chennai,Private,1408,89,103,D1931,Dr_Name_1931,Gastroenterologist,2
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D0050,Dr_Name_50,Pulmonologist,17
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D0059,Dr_Name_59,Pediatrician,16
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D0081,Dr_Name_81,Orthopedic Surgeon,20
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D0268,Dr_Name_268,Pediatrician,11
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D0406,Dr_Name_406,Pediatrician,9
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D0425,Dr_Name_425,General Physician,29
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D0560,Dr_Name_560,Oncologist,13
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D0750,Dr_Name_750,Cardiologist,25
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D1013,Dr_Name_1013,Pediatrician,23
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D1111,Dr_Name_1111,Pediatrician,17
H047,Hospital_47,Uttar Pradesh,Hyderabad,Private,1343,127,51,D1212,Dr_Name_1212,Oncologist,19
